age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
0.071124576,0.4032521,0.7521571,-0.22486615,-0.22550187,0.17682171,Federal-gov,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
0.59575194,-0.82609177,1.5372896,-0.22486615,-0.22550187,0.010322968,State-gov,Masters,Widowed,Protective-serv,Unmarried,White,Male,United-States,<=50K
-1.5027575,-1.5367327,-1.2106742,-0.22486615,-0.22550187,-1.9876618,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
2.0946872,-1.2684102,0.35959086,-0.22486615,-0.22550187,-1.6546644,Local-gov,Assoc-voc,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
-0.8282366,-0.61951554,-0.4255417,-0.22486615,4.5775714,0.010322968,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
-0.7532898,-0.15341656,-0.4255417,-0.22486615,-0.22550187,0.010322968,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
0.97048575,-0.88684785,-0.032975424,-0.22486615,4.5702944,0.010322968,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
-0.8282366,2.1848972,1.1447234,-0.22486615,-0.22550187,0.84281665,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
-0.7532898,-0.39123142,1.1447234,-0.22486615,-0.22550187,0.010322968,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
-0.8282366,0.57285285,-0.4255417,-0.22486615,-0.22550187,-1.2384175,Private,HS-grad,Married-spouse-absent,Sales,Unmarried,White,Female,United-States,<=50K
-1.2779171,1.1201018,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,United-States,<=50K
-0.30360925,2.700732,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
-1.5027575,-0.07379333,-0.4255417,-0.22486615,-0.22550187,-2.3206594,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
-0.378556,-1.4308213,1.1447234,-0.22486615,-0.22550187,2.0915573,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
0.44585842,-0.097721934,-0.032975424,-0.22486615,-0.22550187,-0.15617578,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
0.37091163,-0.7154983,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
-0.6033963,4.0883784,-0.032975424,-0.22486615,-0.22550187,0.42656982,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
0.14607134,0.87409794,-2.3883731,-0.22486615,-0.22550187,0.010322968,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,>50K
-0.07876895,-1.5068821,-0.032975424,-0.22486615,-0.22550187,0.17682171,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
-0.30360925,1.0375084,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,<=50K
0.2210181,-0.45133054,1.1447234,-0.22486615,-0.22550187,0.010322968,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
1.1203793,-0.52557766,1.1447234,-0.22486615,-0.22550187,0.84281665,nan,Bachelors,Divorced,nan,Not-in-family,White,Female,United-States,<=50K
-0.52844954,-0.85107523,1.5372896,-0.22486615,-0.22550187,0.84281665,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K
1.4951131,-0.7618843,2.3224223,-0.22486615,-0.22550187,-3.2364025,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
-0.0038221867,-0.33943236,-0.032975424,-0.22486615,-0.22550187,-0.98866946,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,Black,Female,United-States,<=50K
-1.0530769,-0.29922748,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
0.2210181,3.072088,1.1447234,-0.22486615,-0.22550187,0.010322968,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
0.6706987,-0.65665764,-0.032975424,-0.22486615,-0.22550187,0.42656982,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
0.2210181,-0.56578255,1.1447234,-0.22486615,-0.22550187,-1.321667,Federal-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
-1.1280236,0.050726127,-2.7809393,-0.22486615,-0.22550187,0.010322968,Private,5th-6th,Married-civ-spouse,Transport-moving,Other-relative,White,Male,Mexico,<=50K
-0.15371571,-0.85620147,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
0.14607134,-1.2501907,1.5372896,5.1563997,-0.22550187,1.2590635,Federal-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K
-0.22866248,-0.48961076,1.5372896,2.5635803,-0.22550187,0.010322968,Private,Masters,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,United-States,>50K
-1.0530769,-1.4711001,-0.4255417,-0.22486615,-0.22550187,0.010322968,Self-emp-not-inc,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
-0.9031834,1.9007056,1.5372896,-0.22486615,4.325289,0.010322968,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
-1.4278108,-0.19664721,-0.4255417,-0.22486615,-0.22550187,0.010322968,nan,HS-grad,Never-married,nan,Own-child,White,Male,Italy,<=50K
0.97048575,0.62382835,1.1447234,-0.22486615,-0.22550187,0.84281665,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
0.29596487,0.5821337,-0.032975424,-0.22486615,3.025063,0.010322968,Local-gov,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
-0.07876895,-1.3296196,-0.4255417,-0.22486615,-0.22550187,-0.40592387,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
-1.5027575,-0.47876608,-1.2106742,-0.22486615,-0.22550187,0.010322968,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
-0.15371571,-0.5843166,1.1447234,2.5635803,-0.22550187,-0.3226745,Private,Bachelors,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,>50K
-0.22866248,-1.4401114,-0.4255417,-0.22486615,-0.22550187,1.6753104,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
1.4951131,0.17264545,-0.4255417,5.5155582,-0.22550187,-0.40592387,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,United-States,>50K
-1.5777043,-1.1708636,-1.2106742,-0.22486615,-0.22550187,-2.3206594,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
0.44585842,-0.28649515,-0.4255417,-0.22486615,-0.22550187,0.010322968,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
-0.07876895,0.15224229,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
-0.22866248,-0.35268286,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K
1.6450067,-0.9816648,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,United-States,<=50K
1.1953261,-0.6152221,-2.3883731,-0.22486615,-0.22550187,0.010322968,Self-emp-inc,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
-0.07876895,4.108467,1.1447234,-0.22486615,-0.22550187,1.6753104,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Male,United-States,>50K
0.895539,1.1234792,0.7521571,-0.22486615,-0.22550187,0.010322968,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
-0.0038221867,-0.08601672,1.1447234,-0.22486615,-0.22550187,0.84281665,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Poland,<=50K
0.5208052,-0.7631149,1.1447234,-0.22486615,-0.22550187,1.2590635,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
-0.97813016,0.5838641,-1.6032405,-0.22486615,-0.22550187,0.010322968,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
-0.52844954,0.05510286,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
1.9447937,-0.03931614,-3.1735055,-0.22486615,-0.22550187,0.010322968,nan,1st-4th,Divorced,nan,Not-in-family,White,Male,United-States,<=50K
3.8934097,-1.2969284,-0.4255417,-0.22486615,5.125801,0.010322968,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
1.1953261,-0.1408693,-0.4255417,-0.22486615,-0.22550187,-1.6546644,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,<=50K
1.1203793,-0.4769617,-3.5660717,-0.22486615,-0.22550187,-0.40592387,Local-gov,Preschool,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
-1.5027575,0.47568566,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
1.6450067,-1.5516579,-1.6032405,-0.22486615,-0.22550187,-2.487158,nan,10th,Divorced,nan,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K
2.0946872,-0.22409202,-0.4255417,0.31348968,-0.22550187,0.84281665,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
2.7692082,1.131696,0.35959086,-0.22486615,-0.22550187,-1.6546644,Private,Assoc-voc,Widowed,Adm-clerical,Not-in-family,White,Female,Columbia,<=50K
2.0197406,-0.1398052,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
-0.22866248,3.2078593,-1.2106742,1.1789092,-0.22550187,0.010322968,Private,11th,Separated,Transport-moving,Not-in-family,Black,Male,United-States,<=50K
0.2210181,-0.56903964,-0.4255417,-0.22486615,-0.22550187,-0.15617578,Private,HS-grad,Divorced,Sales,Unmarried,Black,Female,United-States,<=50K
-0.97813016,-0.2977007,-0.032975424,-0.22486615,-0.22550187,0.17682171,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
-0.378556,-0.7488281,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Divorced,Craft-repair,Other-relative,Other,Female,United-States,<=50K
-0.7532898,-1.0658776,1.929856,-0.22486615,-0.22550187,1.2590635,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K
1.5700599,0.710595,-0.4255417,-0.22486615,-0.22550187,0.010322968,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
0.14607134,-0.19783162,-0.032975424,-0.22486615,-0.22550187,-0.15617578,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
0.2210181,-0.10888122,1.1447234,-0.22486615,-0.22550187,0.84281665,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Iran,>50K
-0.0038221867,-0.7109088,1.5372896,-0.22486615,-0.22550187,2.507804,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
-1.1280236,-0.70737404,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
0.14607134,1.4433509,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
0.2210181,0.03790128,-0.4255417,-0.22486615,-0.22550187,-1.6546644,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States,<=50K
-1.0530769,0.7587576,0.7521571,-0.22486615,-0.22550187,0.84281665,State-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
-1.3528639,-0.67315596,-0.032975424,-0.22486615,-0.22550187,-1.6546644,nan,Some-college,Never-married,nan,Own-child,White,Male,United-States,<=50K
-0.0038221867,-0.11489575,-0.032975424,-0.22486615,3.9978065,0.010322968,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
1.3452196,0.108030796,-0.4255417,-0.22486615,-0.22550187,-0.40592387,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,nan,<=50K
1.4951131,0.41353235,-0.4255417,-0.22486615,-0.22550187,0.42656982,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
-0.45350277,-0.07392287,-0.4255417,-0.22486615,-0.22550187,-0.48917323,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
0.14607134,0.14502484,0.7521571,-0.22486615,4.5702944,1.6753104,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
0.5208052,-0.35868812,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,nan,<=50K
0.2210181,-0.73231125,1.929856,-0.22486615,-0.22550187,0.010322968,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
0.29596487,1.8402271,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States,<=50K
1.5700599,-0.19040135,-1.6032405,-0.22486615,-0.22550187,-0.82217073,Local-gov,10th,Widowed,Other-service,Unmarried,Black,Female,United-States,<=50K
-1.4278108,-1.5223533,-0.032975424,-0.22486615,-0.22550187,0.010322968,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
1.4951131,0.6209691,-0.032975424,-0.22486615,-0.22550187,-1.6546644,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
0.29596487,1.0283847,-0.4255417,-0.22486615,-0.22550187,0.010322968,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,Cambodia,>50K
-1.3528639,-0.685805,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
-0.45350277,-0.17882568,-0.4255417,-0.22486615,-0.22550187,-0.82217073,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,United-States,<=50K
0.5208052,-0.03922361,0.35959086,-0.22486615,-0.22550187,0.42656982,Private,Assoc-voc,Widowed,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
0.895539,0.11671024,-2.3883731,-0.22486615,-0.22550187,0.010322968,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K
-0.15371571,-0.3873636,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Divorced,Prof-specialty,Own-child,White,Female,United-States,<=50K
0.5208052,-0.868064,-0.4255417,-0.22486615,-0.22550187,1.6753104,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
-1.5777043,0.49979007,-1.2106742,-0.22486615,-0.22550187,-2.3206594,Private,11th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
1.5700599,-0.42464447,-0.032975424,1.3279217,-0.22550187,0.010322968,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
-0.9031834,1.7249423,-1.2106742,-0.22486615,-0.22550187,0.010322968,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
-0.07876895,0.605063,-0.032975424,-0.22486615,-0.22550187,2.9240508,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Thailand,>50K
-1.4278108,0.25030702,-0.032975424,-0.22486615,-0.22550187,-1.321667,nan,Some-college,Never-married,nan,Own-child,White,Male,Canada,<=50K
1.9447937,-1.5797968,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
-0.378556,-0.059450965,1.1447234,-0.22486615,-0.22550187,0.42656982,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
-0.378556,0.28037044,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States,>50K
1.7199534,-1.1292338,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
-1.5777043,-0.005967839,-1.9958067,0.17823209,-0.22550187,-1.321667,Private,9th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
0.895539,-1.4920863,1.5372896,0.69480914,-0.22550187,4.838786,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
-0.8282366,0.15919138,1.5372896,-0.22486615,-0.22550187,-0.40592387,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
-0.6033963,-1.1245147,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Divorced,Prof-specialty,Own-child,White,Female,United-States,<=50K
0.37091163,2.6471193,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States,<=50K
0.44585842,-0.19413961,-0.032975424,2.5635803,-0.22550187,0.010322968,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
-0.22866248,-0.016016744,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
-0.97813016,0.017414836,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,United-States,<=50K
-1.0530769,0.8102698,-0.032975424,2.5635803,-0.22550187,0.67631793,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States,>50K
-1.2029704,-1.4526216,1.1447234,-0.22486615,-0.22550187,-2.0709112,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,Germany,<=50K
0.29596487,-0.8718023,-0.032975424,1.7535629,-0.22550187,0.010322968,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
-0.30360925,-0.15260229,0.7521571,-0.22486615,-0.22550187,0.42656982,Private,Assoc-acdm,Divorced,Sales,Unmarried,Black,Female,United-States,<=50K
1.6450067,-0.1660471,1.1447234,-0.22486615,-0.22550187,0.17682171,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
-1.2779171,0.12819338,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
1.4201664,2.15835,1.5372896,5.5155582,-0.22550187,0.010322968,Federal-gov,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
0.2210181,0.26488072,1.929856,-0.22486615,-0.22550187,1.6753104,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
0.895539,-0.14153554,-0.032975424,-0.22486615,-0.22550187,0.42656982,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
-0.97813016,1.6663237,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
0.895539,0.018312389,-2.3883731,-0.22486615,-0.22550187,0.010322968,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,Ecuador,<=50K
-0.15371571,0.07816167,1.1447234,-0.22486615,-0.22550187,0.42656982,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
-0.52844954,-0.59506875,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
-0.67834306,0.26384434,1.1447234,-0.22486615,-0.22550187,1.3423128,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,United-States,<=50K
-1.2779171,0.37036645,-0.032975424,-0.22486615,-0.22550187,0.42656982,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,<=50K
-0.8282366,0.5227749,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Never-married,Tech-support,Unmarried,Black,Female,United-States,<=50K
2.0197406,-0.7477455,-0.4255417,-0.22486615,-0.22550187,-1.9876618,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
-0.07876895,-1.2443706,1.1447234,-0.22486615,-0.22550187,1.6753104,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
0.071124576,-0.31888115,1.5372896,1.0986716,-0.22550187,0.010322968,nan,Masters,Married-civ-spouse,nan,Wife,Asian-Pac-Islander,Female,nan,<=50K
-1.0530769,0.7978521,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
-0.0038221867,-0.20760293,-0.4255417,-0.22486615,-0.22550187,3.3402977,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
0.74564546,-0.42228493,1.1447234,2.7125928,-0.22550187,0.010322968,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
-1.2779171,-0.35334906,-0.032975424,-0.22486615,-0.22550187,-1.2384175,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,United-States,<=50K
-0.52844954,0.23646432,-0.4255417,-0.22486615,-0.22550187,0.42656982,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
1.2702729,0.43242723,-0.4255417,1.4509528,-0.22550187,0.010322968,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
-1.0530769,1.0307165,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,Laos,<=50K
0.37091163,-0.17195985,-0.4255417,-0.22486615,-0.22550187,0.010322968,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
-0.9031834,0.018876832,0.7521571,-0.22486615,-0.22550187,0.42656982,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Male,United-States,<=50K
0.59575194,-1.0069536,0.7521571,-0.22486615,-0.22550187,-0.5724226,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
-0.22866248,0.017673923,0.7521571,-0.22486615,-0.22550187,0.010322968,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
0.2210181,-1.4519832,-0.032975424,-0.22486615,-0.22550187,1.1758142,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
-0.9031834,-1.2269561,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
-0.30360925,-0.45347726,1.5372896,2.5635803,-0.22550187,-0.40592387,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Taiwan,>50K
-1.4278108,6.1851945,-0.032975424,-0.22486615,-0.22550187,-1.2384175,nan,Some-college,Never-married,nan,Own-child,Black,Female,United-States,<=50K
-0.15371571,0.1267869,1.1447234,-0.22486615,-0.22550187,0.010322968,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,United-States,>50K
-1.2029704,0.072110124,-0.032975424,-0.22486615,-0.22550187,-2.0709112,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,<=50K
-1.0530769,0.00045383742,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
2.9191017,-0.49218312,-0.032975424,-0.22486615,-0.22550187,0.010322968,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
-1.2029704,1.9170836,-2.7809393,-0.22486615,-0.22550187,0.010322968,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,Mexico,<=50K
-0.67834306,2.1398158,-0.032975424,-0.22486615,-0.22550187,0.010322968,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
1.7949002,-0.29669213,-0.4255417,-0.22486615,-0.22550187,-1.321667,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,United-States,<=50K
0.071124576,-0.162827,-0.4255417,-0.22486615,-0.22550187,0.010322968,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
0.37091163,-1.3097717,-0.032975424,-0.22486615,3.3768032,0.84281665,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
-0.22866248,-0.05362149,-0.4255417,-0.22486615,-0.22550187,0.42656982,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
-0.67834306,0.07843001,-1.2106742,-0.22486615,-0.22550187,0.010322968,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
2.8441548,-0.16281775,1.5372896,-0.22486615,-0.22550187,-2.487158,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
1.8698469,-1.0504341,-0.4255417,-0.22486615,-0.22550187,0.42656982,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
-1.1280236,0.1822502,0.35959086,-0.22486615,-0.22550187,-2.0709112,nan,Assoc-voc,Never-married,nan,Own-child,Black,Female,United-States,<=50K
0.37091163,-0.038649917,-0.032975424,-0.22486615,4.3519726,0.84281665,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
1.4951131,1.1961163,-0.4255417,-0.22486615,-0.22550187,0.010322968,Self-emp-not-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
2.0946872,-0.5920522,-0.4255417,0.5584053,-0.22550187,1.2590635,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
0.2210181,0.13565141,-0.032975424,-0.22486615,-0.22550187,0.42656982,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
-0.9031834,0.30218935,1.1447234,-0.22486615,-0.22550187,0.010322968,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
0.6706987,-0.12231677,0.35959086,-0.22486615,-0.22550187,0.010322968,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
